TANGGAL,KOMODITI,SATUAN,HARGA
19/02/2018,Kacang Kedelai Eks Impor,Kg,12.250
20/02/2018,Kacang Kedelai Eks Impor,Kg,12.250
21/02/2018,Kacang Kedelai Eks Impor,Kg,11.488
22/02/2018,Kacang Kedelai Eks Impor,Kg,12.175
23/02/2018,Kacang Kedelai Eks Impor,Kg,11.675
26/02/2018,Kacang Kedelai Eks Impor,Kg,12.175
27/02/2018,Kacang Kedelai Eks Impor,Kg,12.175
28/02/2018,Kacang Kedelai Eks Impor,Kg,13.250
01/02/2018,Kacang Kedelai Lokal,Kg,10.767
02/02/2018,Kacang Kedelai Lokal,Kg,10.767
05/02/2018,Kacang Kedelai Lokal,Kg,10.767
06/02/2018,Kacang Kedelai Lokal,Kg,11.233
07/02/2018,Kacang Kedelai Lokal,Kg,11.000
08/02/2018,Kacang Kedelai Lokal,Kg,11.233
09/02/2018,Kacang Kedelai Lokal,Kg,11.233
12/02/2018,Kacang Kedelai Lokal,Kg,11.567
13/02/2018,Kacang Kedelai Lokal,Kg,11.233
14/02/2018,Kacang Kedelai Lokal,Kg,11.233
15/02/2018,Kacang Kedelai Lokal,Kg,11.333
19/02/2018,Kacang Kedelai Lokal,Kg,11.333
20/02/2018,Kacang Kedelai Lokal,Kg,11.000
21/02/2018,Kacang Kedelai Lokal,Kg,10.900
22/02/2018,Kacang Kedelai Lokal,Kg,10.900
23/02/2018,Kacang Kedelai Lokal,Kg,10.433
26/02/2018,Kacang Kedelai Lokal,Kg,10.900
27/02/2018,Kacang Kedelai Lokal,Kg,10.900
28/02/2018,Kacang Kedelai Lokal,Kg,11.000
01/02/2018,Indomie Rasa Kari Ayam,buah,2.380
02/02/2018,Indomie Rasa Kari Ayam,buah,2.380
05/02/2018,Indomie Rasa Kari Ayam,buah,2.400
06/02/2018,Indomie Rasa Kari Ayam,buah,2.400
07/02/2018,Indomie Rasa Kari Ayam,buah,2.380
08/02/2018,Indomie Rasa Kari Ayam,buah,2.380
09/02/2018,Indomie Rasa Kari Ayam,buah,2.380
12/02/2018,Indomie Rasa Kari Ayam,buah,2.400
13/02/2018,Indomie Rasa Kari Ayam,buah,2.400
14/02/2018,Indomie Rasa Kari Ayam,buah,2.400
15/02/2018,Indomie Rasa Kari Ayam,buah,2.380
19/02/2018,Indomie Rasa Kari Ayam,buah,2.380
20/02/2018,Indomie Rasa Kari Ayam,buah,2.380
21/02/2018,Indomie Rasa Kari Ayam,buah,2.360
22/02/2018,Indomie Rasa Kari Ayam,buah,2.360
23/02/2018,Indomie Rasa Kari Ayam,buah,2.280
26/02/2018,Indomie Rasa Kari Ayam,buah,2.360
27/02/2018,Indomie Rasa Kari Ayam,buah,2.360
28/02/2018,Indomie Rasa Kari Ayam,buah,2.340
01/02/2018,Cabai Merah Kriting,Kg,43.000
02/02/2018,Cabai Merah Kriting,Kg,43.000
05/02/2018,Cabai Merah Kriting,Kg,42.060
06/02/2018,Cabai Merah Kriting,Kg,41.860
07/02/2018,Cabai Merah Kriting,Kg,43.000
08/02/2018,Cabai Merah Kriting,Kg,44.660
09/02/2018,Cabai Merah Kriting,Kg,44.300
12/02/2018,Cabai Merah Kriting,Kg,41.360
13/02/2018,Cabai Merah Kriting,Kg,45.600
14/02/2018,Cabai Merah Kriting,Kg,45.300
15/02/2018,Cabai Merah Kriting,Kg,47.700
19/02/2018,Cabai Merah Kriting,Kg,44.700
20/02/2018,Cabai Merah Kriting,Kg,41.700
21/02/2018,Cabai Merah Kriting,Kg,45.500
22/02/2018,Cabai Merah Kriting,Kg,44.000
23/02/2018,Cabai Merah Kriting,Kg,43.040
26/02/2018,Cabai Merah Kriting,Kg,45.460
27/02/2018,Cabai Merah Kriting,Kg,45.860
28/02/2018,Cabai Merah Kriting,Kg,48.500
01/02/2018,Cabai Merah Besar,Kg,47.500
02/02/2018,Cabai Merah Besar,Kg,47.500
05/02/2018,Cabai Merah Besar,Kg,45.500
06/02/2018,Cabai Merah Besar,Kg,44.840
07/02/2018,Cabai Merah Besar,Kg,47.000
08/02/2018,Cabai Merah Besar,Kg,51.340
09/02/2018,Cabai Merah Besar,Kg,51.340
12/02/2018,Cabai Merah Besar,Kg,46.400
13/02/2018,Cabai Merah Besar,Kg,47.000
14/02/2018,Cabai Merah Besar,Kg,50.000
15/02/2018,Cabai Merah Besar,Kg,53.200
19/02/2018,Cabai Merah Besar,Kg,49.700
20/02/2018,Cabai Merah Besar,Kg,54.700
21/02/2018,Cabai Merah Besar,Kg,54.000
22/02/2018,Cabai Merah Besar,Kg,49.000
23/02/2018,Cabai Merah Besar,Kg,49.000
26/02/2018,Cabai Merah Besar,Kg,53.760
27/02/2018,Cabai Merah Besar,Kg,54.260
28/02/2018,Cabai Merah Besar,Kg,53.540
01/02/2018,Cabai Rawit Merah,Kg,46.160
02/02/2018,Cabai Rawit Merah,Kg,46.160
05/02/2018,Cabai Rawit Merah,Kg,46.500
06/02/2018,Cabai Rawit Merah,Kg,44.300
07/02/2018,Cabai Rawit Merah,Kg,45.260
08/02/2018,Cabai Rawit Merah,Kg,46.740
09/02/2018,Cabai Rawit Merah,Kg,46.460
12/02/2018,Cabai Rawit Merah,Kg,46.940
13/02/2018,Cabai Rawit Merah,Kg,48.060
14/02/2018,Cabai Rawit Merah,Kg,52.560
15/02/2018,Cabai Rawit Merah,Kg,51.940
19/02/2018,Cabai Rawit Merah,Kg,53.940
20/02/2018,Cabai Rawit Merah,Kg,56.940
21/02/2018,Cabai Rawit Merah,Kg,57.660
22/02/2018,Cabai Rawit Merah,Kg,59.060
23/02/2018,Cabai Rawit Merah,Kg,59.840
26/02/2018,Cabai Rawit Merah,Kg,58.800
27/02/2018,Cabai Rawit Merah,Kg,58.800
28/02/2018,Cabai Rawit Merah,Kg,59.500
01/02/2018,Cabai Rawit Hijau,Kg,46.400
02/02/2018,Cabai Rawit Hijau,Kg,46.800
05/02/2018,Cabai Rawit Hijau,Kg,44.340
06/02/2018,Cabai Rawit Hijau,Kg,42.640
07/02/2018,Cabai Rawit Hijau,Kg,41.300
08/02/2018,Cabai Rawit Hijau,Kg,42.140
09/02/2018,Cabai Rawit Hijau,Kg,39.660
12/02/2018,Cabai Rawit Hijau,Kg,41.140
13/02/2018,Cabai Rawit Hijau,Kg,41.340
14/02/2018,Cabai Rawit Hijau,Kg,42.540
15/02/2018,Cabai Rawit Hijau,Kg,45.200
19/02/2018,Cabai Rawit Hijau,Kg,41.700
20/02/2018,Cabai Rawit Hijau,Kg,36.700
21/02/2018,Cabai Rawit Hijau,Kg,39.140
22/02/2018,Cabai Rawit Hijau,Kg,39.140
23/02/2018,Cabai Rawit Hijau,Kg,40.000
26/02/2018,Cabai Rawit Hijau,Kg,41.500
27/02/2018,Cabai Rawit Hijau,Kg,41.000
28/02/2018,Cabai Rawit Hijau,Kg,42.840
01/02/2018,Bawang Merah (Medium),Kg,23.700
02/02/2018,Bawang Merah (Medium),Kg,23.700
05/02/2018,Bawang Merah (Medium),Kg,22.560
06/02/2018,Bawang Merah (Medium),Kg,23.560
07/02/2018,Bawang Merah (Medium),Kg,24.600
08/02/2018,Bawang Merah (Medium),Kg,27.800
09/02/2018,Bawang Merah (Medium),Kg,27.200
12/02/2018,Bawang Merah (Medium),Kg,27.740
13/02/2018,Bawang Merah (Medium),Kg,28.540
14/02/2018,Bawang Merah (Medium),Kg,29.240
15/02/2018,Bawang Merah (Medium),Kg,32.260
19/02/2018,Bawang Merah (Medium),Kg,29.360
20/02/2018,Bawang Merah (Medium),Kg,27.560
21/02/2018,Bawang Merah (Medium),Kg,28.540
22/02/2018,Bawang Merah (Medium),Kg,30.640
23/02/2018,Bawang Merah (Medium),Kg,29.900
26/02/2018,Bawang Merah (Medium),Kg,30.640
27/02/2018,Bawang Merah (Medium),Kg,33.340
28/02/2018,Bawang Merah (Medium),Kg,34.740
01/02/2018,Bawang Putih Impor, Kating,Kg,26.400
02/02/2018,Bawang Putih Impor, Kating,Kg,26.400
05/02/2018,Bawang Putih Impor, Kating,Kg,26.200
06/02/2018,Bawang Putih Impor, Kating,Kg,27.000
07/02/2018,Bawang Putih Impor, Kating,Kg,26.700
08/02/2018,Bawang Putih Impor, Kating,Kg,30.060
09/02/2018,Bawang Putih Impor, Kating,Kg,31.540
12/02/2018,Bawang Putih Impor, Kating,Kg,30.700
13/02/2018,Bawang Putih Impor, Kating,Kg,32.140
14/02/2018,Bawang Putih Impor, Kating,Kg,33.940
15/02/2018,Bawang Putih Impor, Kating,Kg,35.740
19/02/2018,Bawang Putih Impor, Kating,Kg,35.240
20/02/2018,Bawang Putih Impor, Kating,Kg,35.240
21/02/2018,Bawang Putih Impor, Kating,Kg,37.500
22/02/2018,Bawang Putih Impor, Kating,Kg,43.300
23/02/2018,Bawang Putih Impor, Kating,Kg,43.860
26/02/2018,Bawang Putih Impor, Kating,Kg,42.400
27/02/2018,Bawang Putih Impor, Kating,Kg,41.700
28/02/2018,Bawang Putih Impor, Kating,Kg,44.200
01/02/2018,Bawang Putih Impor, Honan,Kg,25.000
02/02/2018,Bawang Putih Impor, Honan,Kg,25.000
05/02/2018,Bawang Putih Impor, Honan,Kg,25.000
06/02/2018,Bawang Putih Impor, Honan,Kg,25.000
07/02/2018,Bawang Putih Impor, Honan,Kg,26.000
08/02/2018,Bawang Putih Impor, Honan,Kg,27.500
09/02/2018,Bawang Putih Impor, Honan,Kg,25.000
12/02/2018,Bawang Putih Impor, Honan,Kg,27.500
13/02/2018,Bawang Putih Impor, Honan,Kg,27.500
14/02/2018,Bawang Putih Impor, Honan,Kg,27.500
15/02/2018,Bawang Putih Impor, Honan,Kg,27.500
19/02/2018,Bawang Putih Impor, Honan,Kg,30.000
20/02/2018,Bawang Putih Impor, Honan,Kg,27.500
21/02/2018,Bawang Putih Impor, Honan,Kg,27.500
22/02/2018,Bawang Putih Impor, Honan,Kg,32.500
23/02/2018,Bawang Putih Impor, Honan,Kg,35.000
26/02/2018,Bawang Putih Impor, Honan,Kg,37.500
27/02/2018,Bawang Putih Impor, Honan,Kg,35.000
28/02/2018,Bawang Putih Impor, Honan,Kg,40.000
01/02/2018,Ikan Teri Asin,Kg,105.000
02/02/2018,Ikan Teri Asin,Kg,105.000
05/02/2018,Ikan Teri Asin,Kg,104.340
06/02/2018,Ikan Teri Asin,Kg,104.160
07/02/2018,Ikan Teri Asin,Kg,111.000
08/02/2018,Ikan Teri Asin,Kg,111.000
09/02/2018,Ikan Teri Asin,Kg,106.340
12/02/2018,Ikan Teri Asin,Kg,110.000
13/02/2018,Ikan Teri Asin,Kg,104.660
14/02/2018,Ikan Teri Asin,Kg,105.660
15/02/2018,Ikan Teri Asin,Kg,112.000
19/02/2018,Ikan Teri Asin,Kg,108.000
20/02/2018,Ikan Teri Asin,Kg,112.000
21/02/2018,Ikan Teri Asin,Kg,110.410
22/02/2018,Ikan Teri Asin,Kg,101.960
23/02/2018,Ikan Teri Asin,Kg,103.500
26/02/2018,Ikan Teri Asin,Kg,107.160
27/02/2018,Ikan Teri Asin,Kg,101.460
28/02/2018,Ikan Teri Asin,Kg,111.000
01/02/2018,Ikan Kembung,Kg,37.540
02/02/2018,Ikan Kembung,Kg,37.540
05/02/2018,Ikan Kembung,Kg,39.000
06/02/2018,Ikan Kembung,Kg,38.640
07/02/2018,Ikan Kembung,Kg,39.160
08/02/2018,Ikan Kembung,Kg,37.840
09/02/2018,Ikan Kembung,Kg,40.000
12/02/2018,Ikan Kembung,Kg,39.840
13/02/2018,Ikan Kembung,Kg,40.160
14/02/2018,Ikan Kembung,Kg,39.660
15/02/2018,Ikan Kembung,Kg,39.660
19/02/2018,Ikan Kembung,Kg,39.660
20/02/2018,Ikan Kembung,Kg,39.660
21/02/2018,Ikan Kembung,Kg,39.460
22/02/2018,Ikan Kembung,Kg,39.160
23/02/2018,Ikan Kembung,Kg,37.960
26/02/2018,Ikan Kembung,Kg,40.660
27/02/2018,Ikan Kembung,Kg,39.660
28/02/2018,Ikan Kembung,Kg,38.660
01/02/2018,Kacang Hijau,Kg,21.440
02/02/2018,Kacang Hijau,Kg,21.440
05/02/2018,Kacang Hijau,Kg,21.560
06/02/2018,Kacang Hijau,Kg,22.000
07/02/2018,Kacang Hijau,Kg,22.540
08/02/2018,Kacang Hijau,Kg,22.440
09/02/2018,Kacang Hijau,Kg,22.300
12/02/2018,Kacang Hijau,Kg,22.900
13/02/2018,Kacang Hijau,Kg,23.000
14/02/2018,Kacang Hijau,Kg,22.700
15/02/2018,Kacang Hijau,Kg,23.140
19/02/2018,Kacang Hijau,Kg,23.040
20/02/2018,Kacang Hijau,Kg,23.040
21/02/2018,Kacang Hijau,Kg,21.900
22/02/2018,Kacang Hijau,Kg,22.000
23/02/2018,Kacang Hijau,Kg,21.060
26/02/2018,Kacang Hijau,Kg,21.200
27/02/2018,Kacang Hijau,Kg,22.100
28/02/2018,Kacang Hijau,Kg,21.340
01/02/2018,Kacang Tanah,Kg,24.340
02/02/2018,Kacang Tanah,Kg,24.340
05/02/2018,Kacang Tanah,Kg,24.400
06/02/2018,Kacang Tanah,Kg,24.600
07/02/2018,Kacang Tanah,Kg,24.640
08/02/2018,Kacang Tanah,Kg,25.600
09/02/2018,Kacang Tanah,Kg,24.300
12/02/2018,Kacang Tanah,Kg,25.100
13/02/2018,Kacang Tanah,Kg,24.940
14/02/2018,Kacang Tanah,Kg,24.140
15/02/2018,Kacang Tanah,Kg,24.900
19/02/2018,Kacang Tanah,Kg,24.400
20/02/2018,Kacang Tanah,Kg,24.400
21/02/2018,Kacang Tanah,Kg,24.840
22/02/2018,Kacang Tanah,Kg,24.140
23/02/2018,Kacang Tanah,Kg,23.660
26/02/2018,Kacang Tanah,Kg,25.140
27/02/2018,Kacang Tanah,Kg,23.440
28/02/2018,Kacang Tanah,Kg,24.900
01/02/2018,Ketela Pohon,Kg,5.000
02/02/2018,Ketela Pohon,Kg,5.000
05/02/2018,Ketela Pohon,Kg,4.860
06/02/2018,Ketela Pohon,Kg,4.940
07/02/2018,Ketela Pohon,Kg,5.000
08/02/2018,Ketela Pohon,Kg,5.160
09/02/2018,Ketela Pohon,Kg,4.940
12/02/2018,Ketela Pohon,Kg,5.140
13/02/2018,Ketela Pohon,Kg,5.000
14/02/2018,Ketela Pohon,Kg,5.700
15/02/2018,Ketela Pohon,Kg,5.200
19/02/2018,Ketela Pohon,Kg,5.600
20/02/2018,Ketela Pohon,Kg,5.600
21/02/2018,Ketela Pohon,Kg,5.050
22/02/2018,Ketela Pohon,Kg,5.100
23/02/2018,Ketela Pohon,Kg,5.300
26/02/2018,Ketela Pohon,Kg,5.200
27/02/2018,Ketela Pohon,Kg,5.000
28/02/2018,Ketela Pohon,Kg,5.200
