tanggal,komoditi,satuan,harga
2018-03-15,Cabai Merah Besar,Kg,56400
2018-03-16,Cabai Merah Besar,Kg,58000
2018-03-19,Cabai Merah Besar,Kg,58000
2018-03-20,Cabai Merah Besar,Kg,56400
2018-03-21,Cabai Merah Besar,Kg,55900
2018-03-22,Cabai Merah Besar,Kg,57100
2018-03-23,Cabai Merah Besar,Kg,59000
2018-03-26,Cabai Merah Besar,Kg,53900
2018-03-27,Cabai Merah Besar,Kg,55060
2018-03-28,Cabai Merah Besar,Kg,56040
2018-03-29,Cabai Merah Besar,Kg,54700
2018-03-01,Cabai Rawit Merah,Kg,58000
2018-03-02,Cabai Rawit Merah,Kg,57000
2018-03-05,Cabai Rawit Merah,Kg,58300
2018-03-06,Cabai Rawit Merah,Kg,63400
2018-03-07,Cabai Rawit Merah,Kg,65800
2018-03-08,Cabai Rawit Merah,Kg,67660
2018-03-09,Cabai Rawit Merah,Kg,67660
2018-03-12,Cabai Rawit Merah,Kg,69840
2018-03-13,Cabai Rawit Merah,Kg,71940
2018-03-14,Cabai Rawit Merah,Kg,73340
2018-03-15,Cabai Rawit Merah,Kg,71340
2018-03-16,Cabai Rawit Merah,Kg,70340
2018-03-19,Cabai Rawit Merah,Kg,67200
2018-03-20,Cabai Rawit Merah,Kg,62200
2018-03-21,Cabai Rawit Merah,Kg,61200
2018-03-22,Cabai Rawit Merah,Kg,59200
2018-03-23,Cabai Rawit Merah,Kg,62600
2018-03-26,Cabai Rawit Merah,Kg,52700
2018-03-27,Cabai Rawit Merah,Kg,55940
2018-03-28,Cabai Rawit Merah,Kg,53900
2018-03-29,Cabai Rawit Merah,Kg,53940
2018-03-01,Cabai Rawit Hijau,Kg,43340
2018-03-02,Cabai Rawit Hijau,Kg,39340
2018-03-05,Cabai Rawit Hijau,Kg,37400
2018-03-06,Cabai Rawit Hijau,Kg,39400
2018-03-07,Cabai Rawit Hijau,Kg,40400
2018-03-08,Cabai Rawit Hijau,Kg,41340
2018-03-09,Cabai Rawit Hijau,Kg,39240
2018-03-12,Cabai Rawit Hijau,Kg,38800
2018-03-13,Cabai Rawit Hijau,Kg,39200
2018-03-14,Cabai Rawit Hijau,Kg,39200
2018-03-15,Cabai Rawit Hijau,Kg,37700
2018-03-16,Cabai Rawit Hijau,Kg,38200
2018-03-19,Cabai Rawit Hijau,Kg,38060
2018-03-20,Cabai Rawit Hijau,Kg,38060
2018-03-21,Cabai Rawit Hijau,Kg,37060
2018-03-22,Cabai Rawit Hijau,Kg,36560
2018-03-23,Cabai Rawit Hijau,Kg,39560
2018-03-26,Cabai Rawit Hijau,Kg,38060
2018-03-27,Cabai Rawit Hijau,Kg,39560
2018-03-28,Cabai Rawit Hijau,Kg,39500
2018-03-29,Cabai Rawit Hijau,Kg,39140
2018-03-01,Bawang Merah (Medium),Kg,30740
2018-03-02,Bawang Merah (Medium),Kg,32240
2018-03-05,Bawang Merah (Medium),Kg,34900
2018-03-06,Bawang Merah (Medium),Kg,30100
2018-03-07,Bawang Merah (Medium),Kg,31900
2018-03-08,Bawang Merah (Medium),Kg,32500
2018-03-09,Bawang Merah (Medium),Kg,34200
2018-03-12,Bawang Merah (Medium),Kg,32800
2018-03-13,Bawang Merah (Medium),Kg,35700
2018-03-14,Bawang Merah (Medium),Kg,34500
2018-03-15,Bawang Merah (Medium),Kg,34000
2018-03-16,Bawang Merah (Medium),Kg,35100
2018-03-19,Bawang Merah (Medium),Kg,34400
2018-03-20,Bawang Merah (Medium),Kg,32400
2018-03-21,Bawang Merah (Medium),Kg,33300
2018-03-22,Bawang Merah (Medium),Kg,35860
2018-03-23,Bawang Merah (Medium),Kg,38060
2018-03-26,Bawang Merah (Medium),Kg,33900
2018-03-27,Bawang Merah (Medium),Kg,34740
2018-03-28,Bawang Merah (Medium),Kg,36200
2018-03-29,Bawang Merah (Medium),Kg,34740
2018-03-01,"Bawang Putih Impor, Kating",Kg,40600
2018-03-02,"Bawang Putih Impor, Kating",Kg,41600
2018-03-05,"Bawang Putih Impor, Kating",Kg,41500
2018-03-06,"Bawang Putih Impor, Kating",Kg,39500
2018-03-07,"Bawang Putih Impor, Kating",Kg,40300
2018-03-08,"Bawang Putih Impor, Kating",Kg,40140
2018-03-09,"Bawang Putih Impor, Kating",Kg,39740
2018-03-12,"Bawang Putih Impor, Kating",Kg,37300
2018-03-13,"Bawang Putih Impor, Kating",Kg,37700
2018-03-14,"Bawang Putih Impor, Kating",Kg,37900
2018-03-15,"Bawang Putih Impor, Kating",Kg,40700
2018-03-16,"Bawang Putih Impor, Kating",Kg,42400
2018-03-19,"Bawang Putih Impor, Kating",Kg,40340
2018-03-20,"Bawang Putih Impor, Kating",Kg,44340
2018-03-21,"Bawang Putih Impor, Kating",Kg,47340
2018-03-22,"Bawang Putih Impor, Kating",Kg,48340
2018-03-23,"Bawang Putih Impor, Kating",Kg,45140
2018-03-26,"Bawang Putih Impor, Kating",Kg,47900
2018-03-27,"Bawang Putih Impor, Kating",Kg,50000
2018-03-28,"Bawang Putih Impor, Kating",Kg,46240
2018-03-29,"Bawang Putih Impor, Kating",Kg,44200
2018-03-01,"Bawang Putih Impor, Honan",Kg,32500
2018-03-02,"Bawang Putih Impor, Honan",Kg,35000
2018-03-05,"Bawang Putih Impor, Honan",Kg,35000
2018-03-06,"Bawang Putih Impor, Honan",Kg,32500
2018-03-07,"Bawang Putih Impor, Honan",Kg,35000
2018-03-08,"Bawang Putih Impor, Honan",Kg,35000
2018-03-09,"Bawang Putih Impor, Honan",Kg,45000
2018-03-12,"Bawang Putih Impor, Honan",Kg,35000
2018-03-13,"Bawang Putih Impor, Honan",Kg,31500
2018-03-14,"Bawang Putih Impor, Honan",Kg,34000
2018-03-15,"Bawang Putih Impor, Honan",Kg,40000
2018-03-16,"Bawang Putih Impor, Honan",Kg,31500
2018-03-19,"Bawang Putih Impor, Honan",Kg,31500
2018-03-20,"Bawang Putih Impor, Honan",Kg,42500
2018-03-21,"Bawang Putih Impor, Honan",Kg,37500
2018-03-22,"Bawang Putih Impor, Honan",Kg,37500
2018-03-23,"Bawang Putih Impor, Honan",Kg,33500
2018-03-26,"Bawang Putih Impor, Honan",Kg,42500
2018-03-27,"Bawang Putih Impor, Honan",Kg,37500
2018-03-28,"Bawang Putih Impor, Honan",Kg,33500
2018-03-29,"Bawang Putih Impor, Honan",Kg,33940
2018-03-01,Ikan Teri Asin,Kg,106000
2018-03-02,Ikan Teri Asin,Kg,107000
2018-03-05,Ikan Teri Asin,Kg,111600
2018-03-06,Ikan Teri Asin,Kg,110600
2018-03-07,Ikan Teri Asin,Kg,110600
2018-03-08,Ikan Teri Asin,Kg,105340
2018-03-09,Ikan Teri Asin,Kg,117840
2018-03-12,Ikan Teri Asin,Kg,101300
2018-03-13,Ikan Teri Asin,Kg,111000
2018-03-14,Ikan Teri Asin,Kg,107000
2018-03-15,Ikan Teri Asin,Kg,111000
2018-03-16,Ikan Teri Asin,Kg,116000
2018-03-19,Ikan Teri Asin,Kg,111660
2018-03-20,Ikan Teri Asin,Kg,103660
2018-03-21,Ikan Teri Asin,Kg,115660
2018-03-22,Ikan Teri Asin,Kg,117340
2018-03-23,Ikan Teri Asin,Kg,102440
2018-03-26,Ikan Teri Asin,Kg,104660
2018-03-27,Ikan Teri Asin,Kg,108900
2018-03-28,Ikan Teri Asin,Kg,114500
2018-03-29,Ikan Teri Asin,Kg,112000
2018-03-01,Ikan Kembung,Kg,40160
2018-03-02,Ikan Kembung,Kg,38660
2018-03-05,Ikan Kembung,Kg,38860
2018-03-06,Ikan Kembung,Kg,37860
2018-03-07,Ikan Kembung,Kg,38460
2018-03-08,Ikan Kembung,Kg,40160
2018-03-09,Ikan Kembung,Kg,42660
2018-03-12,Ikan Kembung,Kg,37960
2018-03-13,Ikan Kembung,Kg,41460
2018-03-14,Ikan Kembung,Kg,39460
2018-03-15,Ikan Kembung,Kg,39960
2018-03-16,Ikan Kembung,Kg,41460
2018-03-19,Ikan Kembung,Kg,42160
2018-03-20,Ikan Kembung,Kg,38660
2018-03-21,Ikan Kembung,Kg,36660
2018-03-22,Ikan Kembung,Kg,38360
2018-03-23,Ikan Kembung,Kg,41660
2018-03-26,Ikan Kembung,Kg,39340
2018-03-27,Ikan Kembung,Kg,36600
2018-03-28,Ikan Kembung,Kg,38540
2018-03-29,Ikan Kembung,Kg,38660
2018-03-01,Kacang Hijau,Kg,22740
2018-03-02,Kacang Hijau,Kg,22840
2018-03-05,Kacang Hijau,Kg,22600
2018-03-06,Kacang Hijau,Kg,22100
2018-03-07,Kacang Hijau,Kg,22500
2018-03-08,Kacang Hijau,Kg,23800
2018-03-09,Kacang Hijau,Kg,22400
2018-03-12,Kacang Hijau,Kg,22660
2018-03-13,Kacang Hijau,Kg,22260
2018-03-14,Kacang Hijau,Kg,21960
2018-03-15,Kacang Hijau,Kg,21760
2018-03-16,Kacang Hijau,Kg,22460
2018-03-19,Kacang Hijau,Kg,22600
2018-03-20,Kacang Hijau,Kg,23200
2018-03-21,Kacang Hijau,Kg,21900
2018-03-22,Kacang Hijau,Kg,21800
2018-03-23,Kacang Hijau,Kg,22400
2018-03-26,Kacang Hijau,Kg,23100
2018-03-27,Kacang Hijau,Kg,21740
2018-03-28,Kacang Hijau,Kg,22440
2018-03-29,Kacang Hijau,Kg,22100
2018-03-01,Kacang Tanah,Kg,24200
2018-03-02,Kacang Tanah,Kg,24400
2018-03-05,Kacang Tanah,Kg,25000
2018-03-06,Kacang Tanah,Kg,23500
2018-03-07,Kacang Tanah,Kg,24500
2018-03-08,Kacang Tanah,Kg,25000
2018-03-09,Kacang Tanah,Kg,25200
2018-03-12,Kacang Tanah,Kg,25260
2018-03-13,Kacang Tanah,Kg,24360
2018-03-14,Kacang Tanah,Kg,24060
2018-03-15,Kacang Tanah,Kg,24260
2018-03-16,Kacang Tanah,Kg,25160
2018-03-19,Kacang Tanah,Kg,24140
2018-03-20,Kacang Tanah,Kg,25340
2018-03-21,Kacang Tanah,Kg,23540
2018-03-22,Kacang Tanah,Kg,24500
2018-03-23,Kacang Tanah,Kg,25000
2018-03-26,Kacang Tanah,Kg,25840
2018-03-27,Kacang Tanah,Kg,26540
2018-03-28,Kacang Tanah,Kg,25800
2018-03-29,Kacang Tanah,Kg,24900
2018-03-01,Ketela Pohon,Kg,4600
2018-03-02,Ketela Pohon,Kg,4900
2018-03-05,Ketela Pohon,Kg,5160
2018-03-06,Ketela Pohon,Kg,5160
2018-03-07,Ketela Pohon,Kg,5060
2018-03-08,Ketela Pohon,Kg,5340
2018-03-09,Ketela Pohon,Kg,5140
2018-03-12,Ketela Pohon,Kg,5300
2018-03-13,Ketela Pohon,Kg,5000
2018-03-14,Ketela Pohon,Kg,5000
2018-03-15,Ketela Pohon,Kg,5000
2018-03-16,Ketela Pohon,Kg,4900
2018-03-19,Ketela Pohon,Kg,4800
2018-03-20,Ketela Pohon,Kg,5200
2018-03-21,Ketela Pohon,Kg,4700
2018-03-22,Ketela Pohon,Kg,4940
2018-03-23,Ketela Pohon,Kg,4940
2018-03-26,Ketela Pohon,Kg,5200
2018-03-27,Ketela Pohon,Kg,4840
2018-03-28,Ketela Pohon,Kg,5000
2018-03-29,Ketela Pohon,Kg,5000
2018-04-02,Beras Medium,Kg,11240
2018-04-03,Beras Medium,Kg,11680
2018-04-04,Beras Medium,Kg,10940
2018-04-05,Beras Medium,Kg,11480
2018-04-06,Beras Medium,Kg,11780
2018-04-09,Beras Medium,Kg,11580
2018-04-10,Beras Medium,Kg,10880
2018-04-11,Beras Medium,Kg,11480
2018-04-12,Beras Medium,Kg,11680
2018-04-13,Beras Medium,Kg,11290
2018-04-16,Beras Medium,Kg,11190
2018-04-17,Beras Medium,Kg,11100
2018-04-18,Beras Medium,Kg,11110
2018-04-19,Beras Medium,Kg,10840
2018-04-20,Beras Medium,Kg,10740
2018-04-23,Beras Medium,Kg,10940
2018-04-24,Beras Medium,Kg,10780
2018-04-25,Beras Medium,Kg,10890
2018-04-26,Beras Medium,Kg,10730
2018-04-27,Beras Medium,Kg,10850
2018-04-30,Beras Medium,Kg,10990
2018-04-02,Beras Premium,Kg,13200
2018-04-03,Beras Premium,Kg,12863
2018-04-04,Beras Premium,Kg,12638
2018-04-05,Beras Premium,Kg,12050
2018-04-06,Beras Premium,Kg,12175
2018-04-09,Beras Premium,Kg,12300
2018-04-10,Beras Premium,Kg,12675
2018-04-11,Beras Premium,Kg,13375
2018-04-12,Beras Premium,Kg,13500
2018-04-13,Beras Premium,Kg,12313
2018-04-16,Beras Premium,Kg,12825
2018-04-17,Beras Premium,Kg,12625
2018-04-18,Beras Premium,Kg,12813
2018-04-19,Beras Premium,Kg,12563
2018-04-20,Beras Premium,Kg,12500
2018-04-23,Beras Premium,Kg,13000
2018-04-24,Beras Premium,Kg,12525
2018-04-25,Beras Premium,Kg,12525
2018-04-26,Beras Premium,Kg,12363
2018-04-27,Beras Premium,Kg,12688
2018-04-30,Beras Premium,Kg,13188
2018-04-02,Gula Pasir,Kg,13190
2018-04-03,Gula Pasir,Kg,13500
2018-04-04,Gula Pasir,Kg,13140
2018-04-05,Gula Pasir,Kg,13400
2018-04-06,Gula Pasir,Kg,12860
2018-04-09,Gula Pasir,Kg,12760
2018-04-10,Gula Pasir,Kg,12710
2018-04-11,Gula Pasir,Kg,12910
2018-04-12,Gula Pasir,Kg,12710
2018-04-13,Gula Pasir,Kg,12860
2018-04-16,Gula Pasir,Kg,12940
2018-04-17,Gula Pasir,Kg,12760
2018-04-18,Gula Pasir,Kg,12660
2018-04-19,Gula Pasir,Kg,12960
2018-04-20,Gula Pasir,Kg,12710
2018-04-23,Gula Pasir,Kg,13010
2018-04-24,Gula Pasir,Kg,12800
2018-04-25,Gula Pasir,Kg,12850
2018-04-26,Gula Pasir,Kg,12960
2018-04-27,Gula Pasir,Kg,12710
2018-04-30,Gula Pasir,Kg,12960
2018-04-02,Minyak Goreng Bimoli Botol,Liter,13613
2018-04-03,Minyak Goreng Bimoli Botol,Liter,13325
2018-04-04,Minyak Goreng Bimoli Botol,Liter,13050
2018-04-05,Minyak Goreng Bimoli Botol,Liter,13075
2018-04-06,Minyak Goreng Bimoli Botol,Liter,13060
2018-04-09,Minyak Goreng Bimoli Botol,Liter,13060
2018-04-10,Minyak Goreng Bimoli Botol,Liter,13010
2018-04-11,Minyak Goreng Bimoli Botol,Liter,13340
2018-04-12,Minyak Goreng Bimoli Botol,Liter,13240
2018-04-13,Minyak Goreng Bimoli Botol,Liter,13240
2018-04-16,Minyak Goreng Bimoli Botol,Liter,13090
2018-04-17,Minyak Goreng Bimoli Botol,Liter,13240
2018-04-18,Minyak Goreng Bimoli Botol,Liter,13040
2018-04-19,Minyak Goreng Bimoli Botol,Liter,13540
2018-04-20,Minyak Goreng Bimoli Botol,Liter,13340
2018-04-23,Minyak Goreng Bimoli Botol,Liter,13190
2018-04-24,Minyak Goreng Bimoli Botol,Liter,12940
2018-04-25,Minyak Goreng Bimoli Botol,Liter,13140
2018-04-26,Minyak Goreng Bimoli Botol,Liter,13360
2018-04-27,Minyak Goreng Bimoli Botol,Liter,13240
2018-04-30,Minyak Goreng Bimoli Botol,Liter,13290
2018-04-02,Minyak Goreng Curah,Liter,12840
2018-04-03,Minyak Goreng Curah,Liter,12540
2018-04-04,Minyak Goreng Curah,Liter,12740
2018-04-05,Minyak Goreng Curah,Liter,12740
2018-04-06,Minyak Goreng Curah,Liter,12700
2018-04-09,Minyak Goreng Curah,Liter,12900
2018-04-10,Minyak Goreng Curah,Liter,12700
2018-04-11,Minyak Goreng Curah,Liter,12640
2018-04-12,Minyak Goreng Curah,Liter,12640
2018-04-13,Minyak Goreng Curah,Liter,12540
2018-04-16,Minyak Goreng Curah,Liter,12590
2018-04-17,Minyak Goreng Curah,Liter,12540
2018-04-18,Minyak Goreng Curah,Liter,12540
2018-04-19,Minyak Goreng Curah,Liter,12440
2018-04-20,Minyak Goreng Curah,Liter,12540
2018-04-23,Minyak Goreng Curah,Liter,12340
2018-04-24,Minyak Goreng Curah,Liter,12590
2018-04-25,Minyak Goreng Curah,Liter,12540
2018-04-26,Minyak Goreng Curah,Liter,12540
2018-04-27,Minyak Goreng Curah,Liter,12500
2018-04-30,Minyak Goreng Curah,Liter,12500
2018-04-02,Daging Sapi Lokal Paha Belakang,Kg,120660
2018-04-03,Daging Sapi Lokal Paha Belakang,Kg,120660
2018-04-04,Daging Sapi Lokal Paha Belakang,Kg,121160
2018-04-05,Daging Sapi Lokal Paha Belakang,Kg,120660
2018-04-06,Daging Sapi Lokal Paha Belakang,Kg,320660
2018-04-09,Daging Sapi Lokal Paha Belakang,Kg,319160
2018-04-10,Daging Sapi Lokal Paha Belakang,Kg,119660
2018-04-11,Daging Sapi Lokal Paha Belakang,Kg,119660
2018-04-12,Daging Sapi Lokal Paha Belakang,Kg,119660
2018-04-13,Daging Sapi Lokal Paha Belakang,Kg,119660
2018-04-16,Daging Sapi Lokal Paha Belakang,Kg,119660
2018-04-17,Daging Sapi Lokal Paha Belakang,Kg,119660
2018-04-18,Daging Sapi Lokal Paha Belakang,Kg,117160
2018-04-19,Daging Sapi Lokal Paha Belakang,Kg,121660
2018-04-20,Daging Sapi Lokal Paha Belakang,Kg,118160
2018-04-23,Daging Sapi Lokal Paha Belakang,Kg,119660
2018-04-24,Daging Sapi Lokal Paha Belakang,Kg,119660
2018-04-25,Daging Sapi Lokal Paha Belakang,Kg,120660
2018-04-26,Daging Sapi Lokal Paha Belakang,Kg,119660
2018-04-27,Daging Sapi Lokal Paha Belakang,Kg,119660
2018-04-30,Daging Sapi Lokal Paha Belakang,Kg,119660
2018-04-02,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,123333
2018-04-03,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,120000
2018-04-04,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,117500
2018-04-05,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,116667
2018-04-06,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,118333
2018-04-09,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,115833
2018-04-10,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,116667
2018-04-11,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,116667
2018-04-12,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,123333
2018-04-13,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,120000
2018-04-16,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,120000
2018-04-17,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,120000
2018-04-18,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,82000
2018-04-19,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,125000
2018-04-20,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,118333
2018-04-23,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,120000
2018-04-24,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,120000
2018-04-25,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,121667
2018-04-26,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,120000
2018-04-27,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,120000
2018-04-30,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,120000
2018-04-02,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,98333
2018-04-03,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,100000
2018-04-04,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,85000
2018-04-05,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,96667
2018-04-06,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,98333
2018-04-09,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,96667
2018-04-10,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,77500
2018-04-11,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,85000
2018-04-12,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,83333
2018-04-13,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,81667
2018-04-16,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,100000
2018-04-17,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,85000
2018-04-18,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,81667
2018-04-19,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,85000
2018-04-20,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,83333
2018-04-23,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,100000
2018-04-24,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,84167
2018-04-25,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,85000
2018-04-26,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,83333
2018-04-27,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,80000
2018-04-30,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,100000
2018-04-02,Daging Sapi Lokal Daging Tetelan,Kg,70000
2018-04-03,Daging Sapi Lokal Daging Tetelan,Kg,66667
2018-04-04,Daging Sapi Lokal Daging Tetelan,Kg,60000
2018-04-05,Daging Sapi Lokal Daging Tetelan,Kg,60000
2018-04-06,Daging Sapi Lokal Daging Tetelan,Kg,73333
2018-04-09,Daging Sapi Lokal Daging Tetelan,Kg,56667
2018-04-10,Daging Sapi Lokal Daging Tetelan,Kg,63333
2018-04-11,Daging Sapi Lokal Daging Tetelan,Kg,70000
2018-04-12,Daging Sapi Lokal Daging Tetelan,Kg,68333
2018-04-13,Daging Sapi Lokal Daging Tetelan,Kg,65833
2018-04-16,Daging Sapi Lokal Daging Tetelan,Kg,70000
2018-04-17,Daging Sapi Lokal Daging Tetelan,Kg,65000
2018-04-18,Daging Sapi Lokal Daging Tetelan,Kg,65000
2018-04-19,Daging Sapi Lokal Daging Tetelan,Kg,63333
2018-04-20,Daging Sapi Lokal Daging Tetelan,Kg,70833
2018-04-23,Daging Sapi Lokal Daging Tetelan,Kg,68333
2018-04-24,Daging Sapi Lokal Daging Tetelan,Kg,71667
2018-04-25,Daging Sapi Lokal Daging Tetelan,Kg,76667
2018-04-26,Daging Sapi Lokal Daging Tetelan,Kg,63333
2018-04-27,Daging Sapi Lokal Daging Tetelan,Kg,65000
2018-04-30,Daging Sapi Lokal Daging Tetelan,Kg,71667
2018-04-02,Daging Sapi Impor Beku,Kg,84150
2018-04-03,Daging Sapi Impor Beku,Kg,85850
2018-04-04,Daging Sapi Impor Beku,Kg,86650
2018-04-05,Daging Sapi Impor Beku,Kg,88350
2018-04-06,Daging Sapi Impor Beku,Kg,89150
2018-04-09,Daging Sapi Impor Beku,Kg,89150
2018-04-10,Daging Sapi Impor Beku,Kg,89150
2018-04-11,Daging Sapi Impor Beku,Kg,74750
2018-04-12,Daging Sapi Impor Beku,Kg,74750
2018-04-13,Daging Sapi Impor Beku,Kg,87500
2018-04-16,Daging Sapi Impor Beku,Kg,84150
2018-04-17,Daging Sapi Impor Beku,Kg,85000
2018-04-18,Daging Sapi Impor Beku,Kg,87500
2018-04-19,Daging Sapi Impor Beku,Kg,87500
2018-04-20,Daging Sapi Impor Beku,Kg,87500
2018-04-23,Daging Sapi Impor Beku,Kg,87500
2018-04-24,Daging Sapi Impor Beku,Kg,87500
2018-04-25,Daging Sapi Impor Beku,Kg,90000
2018-04-26,Daging Sapi Impor Beku,Kg,88350
2018-04-27,Daging Sapi Impor Beku,Kg,90000
2018-04-30,Daging Sapi Impor Beku,Kg,85000
2018-04-02,Daging Sapi Lokal Has Dalam,Kg,155000
2018-04-03,Daging Sapi Lokal Has Dalam,Kg,148333
2018-04-04,Daging Sapi Lokal Has Dalam,Kg,148333
2018-04-05,Daging Sapi Lokal Has Dalam,Kg,150000
2018-04-06,Daging Sapi Lokal Has Dalam,Kg,148333
2018-04-09,Daging Sapi Lokal Has Dalam,Kg,146667
2018-04-10,Daging Sapi Lokal Has Dalam,Kg,145833
2018-04-11,Daging Sapi Lokal Has Dalam,Kg,146667
2018-04-12,Daging Sapi Lokal Has Dalam,Kg,150000
2018-04-13,Daging Sapi Lokal Has Dalam,Kg,151667
2018-04-16,Daging Sapi Lokal Has Dalam,Kg,146667
2018-04-17,Daging Sapi Lokal Has Dalam,Kg,145000
2018-04-18,Daging Sapi Lokal Has Dalam,Kg,143333
2018-04-19,Daging Sapi Lokal Has Dalam,Kg,148333
2018-04-20,Daging Sapi Lokal Has Dalam,Kg,144167
2018-04-23,Daging Sapi Lokal Has Dalam,Kg,150000
2018-04-24,Daging Sapi Lokal Has Dalam,Kg,143333
2018-04-25,Daging Sapi Lokal Has Dalam,Kg,146667
2018-04-26,Daging Sapi Lokal Has Dalam,Kg,148333
2018-04-27,Daging Sapi Lokal Has Dalam,Kg,146667
2018-04-30,Daging Sapi Lokal Has Dalam,Kg,146667
2018-04-02,Ayam Boiler,ekor,39340
2018-04-03,Ayam Boiler,ekor,36440
2018-04-04,Ayam Boiler,ekor,37040
2018-04-05,Ayam Boiler,ekor,37540
2018-04-06,Ayam Boiler,ekor,37200
2018-04-09,Ayam Boiler,ekor,37500
2018-04-10,Ayam Boiler,ekor,37300
2018-04-11,Ayam Boiler,ekor,38300
2018-04-12,Ayam Boiler,ekor,37200
2018-04-13,Ayam Boiler,ekor,36700
2018-04-16,Ayam Boiler,ekor,37100
2018-04-17,Ayam Boiler,ekor,36500
2018-04-18,Ayam Boiler,ekor,37700
2018-04-19,Ayam Boiler,ekor,37500
2018-04-20,Ayam Boiler,ekor,37200
2018-04-23,Ayam Boiler,ekor,36600
2018-04-24,Ayam Boiler,ekor,37440
2018-04-25,Ayam Boiler,ekor,36740
2018-04-26,Ayam Boiler,ekor,37200
2018-04-27,Ayam Boiler,ekor,38260
2018-04-30,Ayam Boiler,ekor,38060
2018-04-02,Ayam Kampung,ekor,82233
2018-04-03,Ayam Kampung,ekor,85825
2018-04-04,Ayam Kampung,ekor,87075
2018-04-05,Ayam Kampung,ekor,87100
2018-04-06,Ayam Kampung,ekor,63667
2018-04-09,Ayam Kampung,ekor,67750
2018-04-10,Ayam Kampung,ekor,86667
2018-04-11,Ayam Kampung,ekor,80825
2018-04-12,Ayam Kampung,ekor,74575
2018-04-13,Ayam Kampung,ekor,75825
2018-04-16,Ayam Kampung,ekor,80825
2018-04-17,Ayam Kampung,ekor,86100
2018-04-18,Ayam Kampung,ekor,86100
2018-04-19,Ayam Kampung,ekor,85200
2018-04-20,Ayam Kampung,ekor,83325
2018-04-23,Ayam Kampung,ekor,88325
2018-04-24,Ayam Kampung,ekor,80000
2018-04-25,Ayam Kampung,ekor,81667
2018-04-26,Ayam Kampung,ekor,81100
2018-04-27,Ayam Kampung,ekor,59660
2018-04-30,Ayam Kampung,ekor,85825
2018-04-02,Telur Ayam Ras,Kg,22300
2018-04-03,Telur Ayam Ras,Kg,22300
2018-04-04,Telur Ayam Ras,Kg,22200
2018-04-05,Telur Ayam Ras,Kg,21940
2018-04-06,Telur Ayam Ras,Kg,21740
2018-04-09,Telur Ayam Ras,Kg,21940
2018-04-10,Telur Ayam Ras,Kg,22140
2018-04-11,Telur Ayam Ras,Kg,22460
2018-04-12,Telur Ayam Ras,Kg,22760
2018-04-13,Telur Ayam Ras,Kg,22740
2018-04-16,Telur Ayam Ras,Kg,22700
2018-04-17,Telur Ayam Ras,Kg,22740
2018-04-18,Telur Ayam Ras,Kg,22940
2018-04-19,Telur Ayam Ras,Kg,23360
2018-04-20,Telur Ayam Ras,Kg,23060
2018-04-23,Telur Ayam Ras,Kg,23800
2018-04-24,Telur Ayam Ras,Kg,23740
